Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Advanced (4.0),Group A,4,Single game,PB&J,Ella is MIA,PB&J,17,6,,,,,Jonathanhdz Hernandez,Phillip Jensen,Mia McFall-Hubbard,Ella Macy
Group Stage,Advanced (4.0),Group B,4,Single game,Ally & Kallie,Jonathane,Jonathane,8,17,,,,,Kallie Summers,Ally Murphy,Thane Condit,Jonathan Scheelke
Group Stage,Advanced (4.0),Group B,4,Single game,The crazies,Sleepy Koala,The crazies,17,14,,,,,Hung Ngo,max westermann,Christina Liu,Brian Lin
Group Stage,Advanced (4.0),Group A,5,Single game,The slimes,Ankle Breakers,Ankle Breakers,9,17,,,,,Kainen Ebers,Jose Sanchez,Joshua W,Warren Anderson
Group Stage,Advanced (4.0),Group A,5,Single game,Giggleshitz,PB&J,Giggleshitz,17,12,,,,,Zachary Lipp,Lauren Patentreger,Jonathanhdz Hernandez,Phillip Jensen
Group Stage,Advanced (4.0),Group B,5,Single game,Kyley & Izzy,Ally & Kallie,Kyley & Izzy,17,10,,,,,Isabella Black,Kyley Schneckloth,Kallie Summers,Ally Murphy
Group Stage,Advanced (4.0),Group B,5,Single game,Jonathane,The crazies,Jonathane,17,12,,,,,Thane Condit,Jonathan Scheelke,Hung Ngo,max westermann
Bracket Stage,Advanced (4.0),Bracket A,Round of 16,Single game,Sleepy Koala,Ally & Kallie,Ally & Kallie,19,21,,,,,Christina Liu,Brian Lin,Kallie Summers,Ally Murphy
Bracket Stage,Advanced (4.0),Bracket A,Round of 16,Single game,Ella is MIA,The slimes,The slimes,11,21,,,,,Mia McFall-Hubbard,Ella Macy,Kainen Ebers,Jose Sanchez
Bracket Stage,Advanced (4.0),Bracket A,Quarter-final,Best of 3,Kyley & Izzy,The slimes,Kyley & Izzy,21,17,21,18,,,Isabella Black,Kyley Schneckloth,Kainen Ebers,Jose Sanchez
Bracket Stage,Advanced (4.0),Bracket A,Quarter-final,Best of 3,Giggleshitz,Ally & Kallie,Giggleshitz,1,0,1,0,,,Zachary Lipp,Lauren Patentreger,Kallie Summers,Ally Murphy
