Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,4.0 Contender,Bracket A,P9: Quarter-final,Single game,Tikka Tikitaka,Wookies,Wookies,-2,0,,,,,Arjun Dhankani,Jhanaj Quispe,Tiff Ding,Bel Belvedere
Bracket Stage,4.0 Contender,Bracket A,P9: Quarter-final,Single game,Dean/Hui,Fwango,Dean/Hui,21,13,,,,,Dean Wasil,Hui Ying Stradiot,Zach Regas,Andrew Enright
Bracket Stage,4.0 Contender,Bracket A,P9: Quarter-final,Single game,Fishies,Hanson/Horvath,Fishies,21,14,,,,,Dorian Caporal,Dylan Noker,Brendon Hanson,James Horvath
Bracket Stage,4.0 Contender,Bracket A,Semi-final,Best of 3,Micah/Sal,Jobin's Fan Club,Jobin's Fan Club,21,19,19,21,21,23,Sal Guagenti,Micah Rawalt,William White,Brock Lodato
Bracket Stage,4.0 Contender,Bracket A,Semi-final,Best of 3,".......kidding, kidding, kidding",Lil Booties,".......kidding, kidding, kidding",21,13,22,20,,,Kai Zafren,Zach Carver,Ryland Holdren,Sean Santos
Bracket Stage,4.0 Contender,Bracket A,P5: Semi-final,Single game,Smooth Sailing,Fishy Boys,Smooth Sailing,0,-1,,,,,Jackson Carpenter,Chase Carpenter,Tom Rogers,PJ Showalter
Bracket Stage,4.0 Contender,Bracket A,P5: Semi-final,Single game,Jah and Dah,Slammoed,Jah and Dah,11,7,,,,,Andrew Carmody,Diego Lopez,Lance Markowitz,Nathan Warner
Bracket Stage,4.0 Contender,Bracket A,P9: Semi-final,Single game,Looks Maxed,Fishies,Fishies,-2,0,,,,,Rob's Traveler,Samantha Barklow,Dorian Caporal,Dylan Noker
Bracket Stage,4.0 Contender,Bracket A,P9: Semi-final,Single game,Wookies,Dean/Hui,Dean/Hui,-2,0,,,,,Tiff Ding,Bel Belvedere,Dean Wasil,Hui Ying Stradiot
Bracket Stage,4.0 Contender,Bracket A,P13: Semi-final,Single game,Hanson/Horvath,Anabolic,Hanson/Horvath,0,-2,,,,,Brendon Hanson,James Horvath,Josh Beigel,Jack Van Riper
Bracket Stage,4.0 Contender,Bracket A,P13: Semi-final,Single game,Fwango,Tikka Tikitaka,Tikka Tikitaka,-2,0,,,,,Zach Regas,Andrew Enright,Arjun Dhankani,Jhanaj Quispe
Bracket Stage,4.0 Contender,Bracket A,P17: Semi-final,Single game,Drew Banziger Fan Club,Westyn/Meghan,Drew Banziger Fan Club,21,15,,,,,Garrett Loiselle,Luke Jackson,Meghan Hubbard,Westyn Braun
Bracket Stage,4.0 Contender,Bracket A,P17: Semi-final,Single game,Cohen/Seth,Bounce Backs,Cohen/Seth,21,17,,,,,Cohen Lampton,Seth Grieshop,William Fan,Juan Orellana
Bracket Stage,4.0 Contender,Bracket A,Final,Best of 3,Jobin's Fan Club,".......kidding, kidding, kidding",".......kidding, kidding, kidding",16,21,13,21,,,William White,Brock Lodato,Kai Zafren,Zach Carver
Bracket Stage,4.0 Contender,Bracket A,P3: Final,Best of 3,Lil Booties,Micah/Sal,Lil Booties,0,-2,0,-2,,,Ryland Holdren,Sean Santos,Sal Guagenti,Micah Rawalt
Bracket Stage,4.0 Contender,Bracket A,P5: Final,Single game,Smooth Sailing,Jah and Dah,Jah and Dah,9,15,,,,,Jackson Carpenter,Chase Carpenter,Andrew Carmody,Diego Lopez
Bracket Stage,4.0 Contender,Bracket A,P7: Final,Single game,Slammoed,Fishy Boys,Slammoed,0,-2,,,,,Lance Markowitz,Nathan Warner,Tom Rogers,PJ Showalter
