"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Une tope su l'oreille","Capital Krunch","Marc-olivier Fontaine","Tommy Ricard","Mathis Mensour","Noah Baccin",21,16
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Les poids lourd","BullPadel","Carlos Algarra","david lachance","Maxime Gosset","Christophe El Hachem",21,16
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Goal Digger","On r’monte ça 2.0","Jean-sébastien Boutin","Marc-Antoine Boutin","Kevin Plante","Samuel Juteau-Rhéaume",13,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Super Nannies","Adiabatic","Simon Arseneau","Clement Lavice","Isaac Wong","Gabris Ni",21,14
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Double Trouble","Une tope su l'oreille","Émile Fortin","Simon Parent","Marc-olivier Fontaine","Tommy Ricard",19,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","QuandMêmeClean Fan Club","BullPadel","Jean-Francois Chevalier","Nathan Senécal","Maxime Gosset","Christophe El Hachem",21,5
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Capital Krunch","Les poids lourd","Mathis Mensour","Noah Baccin","Carlos Algarra","david lachance",21,19
"crs 2025 major#1","4.5 - Avancé+ / Contender","Round of 16","Goal Digger","BullPadel","Jean-sébastien Boutin","Marc-Antoine Boutin","Maxime Gosset","Christophe El Hachem",21,12
"crs 2025 major#1","4.5 - Avancé+ / Contender","Round of 16","Goal Digger","BullPadel","Jean-sébastien Boutin","Marc-Antoine Boutin","Maxime Gosset","Christophe El Hachem",21,8
"crs 2025 major#1","4.5 - Avancé+ / Contender","Round of 16","Capital Krunch","Les poids lourd","Mathis Mensour","Noah Baccin","Carlos Algarra","david lachance",16,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Round of 16","Capital Krunch","Les poids lourd","Mathis Mensour","Noah Baccin","Carlos Algarra","david lachance",19,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Round of 16","On r’monte ça 2.0","Les ex de Simon","Kevin Plante","Samuel Juteau-Rhéaume","Benjamin Alleau","Thomas Leduc",21,13
"crs 2025 major#1","4.5 - Avancé+ / Contender","Round of 16","On r’monte ça 2.0","Les ex de Simon","Kevin Plante","Samuel Juteau-Rhéaume","Benjamin Alleau","Thomas Leduc",21,9
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","Super Nannies","On r’monte ça 2.0","Simon Arseneau","Clement Lavice","Kevin Plante","Samuel Juteau-Rhéaume",22,20
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","Super Nannies","On r’monte ça 2.0","Simon Arseneau","Clement Lavice","Kevin Plante","Samuel Juteau-Rhéaume",17,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","Super Nannies","On r’monte ça 2.0","Simon Arseneau","Clement Lavice","Kevin Plante","Samuel Juteau-Rhéaume",21,18
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","Double Trouble","Les poids lourd","Émile Fortin","Simon Parent","Carlos Algarra","david lachance",1,0
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","Double Trouble","Les poids lourd","Émile Fortin","Simon Parent","Carlos Algarra","david lachance",21,18
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","QuandMêmeClean Fan Club","Goal Digger","Jean-Francois Chevalier","Nathan Senécal","Jean-sébastien Boutin","Marc-Antoine Boutin",18,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","QuandMêmeClean Fan Club","Goal Digger","Jean-Francois Chevalier","Nathan Senécal","Jean-sébastien Boutin","Marc-Antoine Boutin",17,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","Une tope su l'oreille","Adiabatic","Marc-olivier Fontaine","Tommy Ricard","Isaac Wong","Gabris Ni",21,12
"crs 2025 major#1","4.5 - Avancé+ / Contender","Quarter-final","Une tope su l'oreille","Adiabatic","Marc-olivier Fontaine","Tommy Ricard","Isaac Wong","Gabris Ni",21,10
